return_id,order_id,seller_id,customer_id,asin,program_type,market,claim_type,category,return_date,resolution_date,resolution_time_days,handling_time_minutes,refund_amount,tracking_status,buyer_seller_comm_flag,agent_code,fraud_probability,fraud_flag,fraud_reason,status
1,1,31,2547,ASIN000053,SAFE-T,EU,DNOTR,Books,2023-09-26,2023-10-05,9,4,82.38,Delivered,False,AG056,0.6650826580750869,1,DNOTR | HighSellerRefundRate,Resolved
6132,28146,762,507,ASIN000637,OP,NAM,MattDiff,Beauty,2023-02-05,2023-02-07,2,19,94.01,Returned,True,AG080,0.3686201960264824,0,MinorIssue | NonReturnableCat,Pending
6133,28149,990,1630,ASIN001725,SAFE-T,EU,DNOTR,Toys,2023-08-14,2023-08-20,6,3,122.37,Returned,True,AG054,0.42084907594801046,0,DNOTR | HighSellerRefundRate,Escalated
6134,28154,106,3142,ASIN001280,SAFE-T,NAM,Damaged,Toys,2024-01-01,2024-01-05,4,4,1.52,Delivered,True,AG073,0.17264209262136943,0,MinorIssue | HighSellerRefundRate,Resolved
6135,28162,379,1827,ASIN000027,SAFE-T,EU,MattDiff,Beauty,2024-04-16,2024-04-20,4,5,0.0,Lost,True,AG076,0.254331001905535,0,MinorIssue | NonReturnableCat,Resolved
6136,28163,227,3804,ASIN000399,SAFE-T,EU,Damaged,Home & Kitchen,2024-09-05,2024-09-07,2,3,11.21,Delivered,True,AG056,0.17388807873392784,0,MinorIssue | HighSellerRefundRate,Resolved
6137,28173,919,2023,ASIN001937,OP,EU,Wrong Item,Books,2023-07-08,2023-07-15,7,15,137.5,Delivered,False,AG068,0.5320496680527425,1,WrongItem | HighSellerRefundRate,Resolved
6138,28176,983,3271,ASIN001154,OTC,NAM,Damaged,Apparel,2023-05-16,2023-05-19,3,7,145.3,Returned,True,AG043,0.2859169369770544,0,MinorIssue | HighSellerRefundRate,Pending
6139,28179,843,3603,ASIN001862,OP,NAM,Not As Described,Apparel,2024-02-19,2024-02-24,5,14,30.96,Returned,False,AG038,0.16392170332658834,0,MinorIssue | HighSellerRefundRate,Resolved
6140,28185,535,2055,ASIN001613,SAFE-T,EU,Damaged,Apparel,2023-02-23,2023-02-25,2,3,11.29,Delivered,True,AG074,0.18389106784924492,0,MinorIssue | HighSellerRefundRate,Resolved
6141,28189,640,4954,ASIN001793,OTC,NAM,Not As Described,Books,2024-02-19,2024-02-23,4,8,6.91,Delivered,False,AG053,0.15662276708073575,0,MinorIssue | HighSellerRefundRate,Pending
6142,28190,571,3683,ASIN001517,OTC,NAM,Damaged,Home & Kitchen,2024-04-11,2024-04-14,3,6,6.77,Delivered,True,AG043,0.15214075219275952,0,MinorIssue | HighSellerRefundRate,Escalated
6143,28193,741,2499,ASIN001656,SAFE-T,NAM,Not As Described,Misc,2024-08-20,2024-08-23,3,4,0.0,Delivered,False,AG049,0.2786901454969747,0,MinorIssue | NonReturnableCat,Resolved
6144,28194,887,4410,ASIN000799,SAFE-T,EU,RNOTR,Books,2024-05-06,2024-05-11,5,3,169.85,Delivered,False,AG031,0.6122156674903425,1,RNOTR | HighSellerRefundRate,Resolved
6145,28197,112,1233,ASIN001760,OTC,NAM,Damaged,Home & Kitchen,2024-05-14,2024-05-16,2,7,20.37,Delivered,False,AG018,0.15055818855036573,0,MinorIssue | HighSellerRefundRate,Resolved
6146,28199,949,82,ASIN000640,OP,EU,MattDiff,Beauty,2023-02-13,2023-02-16,3,6,1.13,Delivered,True,AG080,0.35971654439074063,0,MinorIssue | NonReturnableCat,Resolved
6147,28207,741,827,ASIN001310,SAFE-T,NAM,DNOTR,Home & Kitchen,2024-02-15,2024-02-20,5,6,59.23,Delivered,False,AG045,0.5617015434993924,1,DNOTR | HighSellerRefundRate,Resolved
6148,28214,812,3144,ASIN001498,OP,EU,Not As Described,Electronics,2024-05-27,2024-05-29,2,13,9.57,Delivered,True,AG026,0.30641440244993956,0,MinorIssue | Electronics,Resolved
6149,28220,8,1433,ASIN000403,OTC,EU,Damaged,Apparel,2023-09-12,2023-09-14,2,7,12.09,Returned,False,AG017,0.16267744396325395,0,MinorIssue | HighSellerRefundRate,Resolved
6150,28226,862,4432,ASIN000858,OTC,NAM,Damaged,Books,2024-04-18,2024-04-21,3,7,451.31,Delivered,False,AG020,0.3894263549994376,0,MinorIssue | HighSellerRefundRate,Resolved
6151,28236,299,1297,ASIN000069,OTC,EU,Damaged,Toys,2023-12-04,2023-12-06,2,7,38.66,Delivered,False,AG055,0.17703556285996166,0,MinorIssue | HighSellerRefundRate,Resolved
6152,28238,12,4287,ASIN001452,SAFE-T,EU,Not As Described,Home & Kitchen,2023-09-18,2023-09-20,2,2,5.34,Returned,False,AG056,0.42975681736060706,0,MinorIssue | HighSellerRefundRate,Escalated
6153,28244,523,677,ASIN000507,SAFE-T,EU,Damaged,Books,2024-06-26,2024-06-29,3,5,52.09,Delivered,True,AG079,0.16952861582151882,0,MinorIssue | HighSellerRefundRate,Escalated
6154,28246,23,314,ASIN000245,OTC,NAM,RNOTR,Electronics,2024-04-20,2024-04-24,4,6,207.15,Returned,False,AG072,0.5374250491970127,1,RNOTR | Electronics,Resolved
6155,28251,215,4621,ASIN000424,SAFE-T,EU,Wrong Item,Home & Kitchen,2023-10-07,2023-10-14,7,5,43.31,Delivered,True,AG050,0.316837071254413,0,WrongItem | HighSellerRefundRate,Resolved
6156,28257,786,4632,ASIN001513,SAFE-T,EU,MattDiff,Beauty,2024-07-22,2024-07-26,4,6,0.0,Returned,False,AG010,0.2582966791350864,0,MinorIssue | NonReturnableCat,Resolved
6157,28262,274,1593,ASIN001123,OP,EU,DNOTR,Electronics,2023-11-27,2023-12-06,9,11,1078.58,Delivered,False,AG046,0.91651428034507,1,DNOTR | Electronics,Resolved
6158,28266,41,400,ASIN000235,SAFE-T,NAM,Damaged,Home & Kitchen,2024-10-05,2024-10-07,2,6,19.57,Delivered,True,AG011,0.15547888449392136,0,MinorIssue | HighSellerRefundRate,Resolved
6159,28271,439,4864,ASIN000665,SAFE-T,EU,MattDiff,Apparel,2023-09-23,2023-09-26,3,3,119.24,Delivered,True,AG045,0.28936013077152295,0,MinorIssue | HighSellerRefundRate,Resolved
6160,28272,314,860,ASIN000409,OTC,EU,MattDiff,Misc,2024-04-20,2024-04-24,4,6,0.0,Delivered,False,AG006,0.2628361079440353,0,MinorIssue | NonReturnableCat,Resolved
6161,28278,922,4286,ASIN000012,SAFE-T,NAM,Not As Described,Apparel,2023-02-28,2023-03-03,3,3,63.11,Delivered,True,AG057,0.2529696814330734,0,MinorIssue | HighSellerRefundRate,Resolved
6162,28288,792,1184,ASIN001525,OTC,NAM,Damaged,Home & Kitchen,2024-03-19,2024-03-21,2,6,29.83,Delivered,True,AG006,0.1520920583907772,0,MinorIssue | HighSellerRefundRate,Resolved
6163,28293,423,500,ASIN001770,OTC,NAM,DNOTR,Electronics,2023-07-15,2023-07-20,5,7,108.64,Delivered,False,AG028,1.0,1,DNOTR | Electronics,Resolved
6164,28300,774,915,ASIN001270,SAFE-T,NAM,Damaged,Toys,2023-03-03,2023-03-06,3,4,49.41,Delivered,True,AG054,0.15606828903617873,0,MinorIssue | HighSellerRefundRate,Resolved
6165,28303,621,632,ASIN001350,SAFE-T,NAM,MattDiff,Home & Kitchen,2023-09-06,2023-09-08,2,5,23.64,Delivered,True,AG069,0.17627094436570548,0,MinorIssue | HighSellerRefundRate,Pending
6166,28304,535,1574,ASIN001233,SAFE-T,EU,Counterfeit,Beauty,2024-06-09,2024-06-14,5,4,0.0,Delivered,True,AG065,0.4012277771405636,0,Counterfeit | NonReturnableCat,Resolved
6167,28308,829,889,ASIN001412,SAFE-T,EU,Wrong Item,Electronics,2023-11-04,2023-11-08,4,3,47.5,Returned,False,AG011,0.46584851123736076,0,WrongItem | Electronics,Resolved
6168,28310,271,103,ASIN000977,OP,EU,Not As Described,Electronics,2023-01-15,2023-01-18,3,14,91.25,Returned,False,AG064,0.5391277212397111,1,MinorIssue | Electronics,Resolved
6169,28323,524,441,ASIN001554,OP,EU,Not As Described,Electronics,2023-06-11,2023-06-13,2,10,18.11,Delivered,True,AG044,0.31708266169225796,0,MinorIssue | Electronics,Resolved
6170,28338,315,3042,ASIN001918,SAFE-T,EU,Wrong Item,Beauty,2024-09-14,2024-09-21,7,4,0.0,Delivered,True,AG073,0.3835160038808043,0,WrongItem | NonReturnableCat,Resolved
6171,28341,831,3269,ASIN000247,SAFE-T,NAM,Damaged,Electronics,2023-09-16,2023-09-20,4,4,3.55,Returned,True,AG074,0.574819498143899,1,MinorIssue | Electronics,Resolved
6172,28342,206,682,ASIN001120,OTC,NAM,Damaged,Electronics,2024-06-13,2024-06-16,3,5,21.3,Delivered,True,AG034,0.31786474237611995,0,MinorIssue | Electronics,Resolved
6173,28343,241,630,ASIN000066,OP,EU,Not As Described,Apparel,2024-10-15,2024-10-18,3,15,20.47,Returned,True,AG080,0.15031734001480004,0,MinorIssue | HighSellerRefundRate,Resolved
6174,28354,641,1919,ASIN001392,OTC,NAM,Counterfeit,Apparel,2023-10-30,2023-11-02,3,8,113.61,Delivered,True,AG041,0.40699624900613296,0,Counterfeit | HighSellerRefundRate,Resolved
6175,28357,513,2115,ASIN001635,OP,EU,Counterfeit,Books,2024-01-28,2024-01-31,3,15,124.17,Returned,True,AG038,0.4151268287836036,0,Counterfeit | HighSellerRefundRate,Resolved
6176,28358,799,1174,ASIN000901,SAFE-T,EU,MattDiff,Toys,2023-08-07,2023-08-11,4,4,10.33,Delivered,True,AG078,0.15436174950354598,0,MinorIssue | HighSellerRefundRate,Resolved
6177,28375,898,1809,ASIN000574,SAFE-T,EU,Not As Described,Electronics,2024-03-31,2024-04-02,2,4,147.61,Delivered,False,AG079,0.6604788906289419,1,MinorIssue | Electronics,Resolved
6178,28378,177,976,ASIN001382,OTC,EU,DNOTR,Electronics,2023-11-12,2023-11-21,9,7,37.09,Returned,True,AG009,0.4889753941648138,0,DNOTR | Electronics,Escalated
6179,28386,895,542,ASIN001841,SAFE-T,EU,Not As Described,Electronics,2024-09-26,2024-09-28,2,4,24.4,Delivered,True,AG047,0.32989193295119523,0,MinorIssue | Electronics,Resolved
6180,28387,884,4439,ASIN000634,SAFE-T,NAM,Not As Described,Home & Kitchen,2023-09-08,2023-09-10,2,4,16.43,Returned,True,AG054,0.17616068186430917,0,MinorIssue | HighSellerRefundRate,Resolved
6181,28388,320,1426,ASIN001786,SAFE-T,NAM,Counterfeit,Electronics,2023-12-11,2023-12-14,3,4,292.34,Delivered,False,AG013,0.6671736798892784,1,Counterfeit | Electronics,Resolved
6182,28389,58,3926,ASIN000652,OTC,NAM,Damaged,Electronics,2023-04-25,2023-04-27,2,6,2.94,Returned,True,AG023,0.31250293946571245,0,MinorIssue | Electronics,Resolved
6183,28390,273,2669,ASIN000764,OP,EU,Not As Described,Books,2023-04-07,2023-04-11,4,6,4.26,Delivered,True,AG044,0.1861305722777349,0,MinorIssue | HighSellerRefundRate,Resolved
6184,28392,79,2305,ASIN000545,OTC,NAM,Not As Described,Apparel,2023-12-05,2023-12-08,3,6,295.42,Returned,True,AG037,0.26697127849074914,0,MinorIssue | HighSellerRefundRate,Resolved
6185,28393,982,2112,ASIN000812,OP,EU,MattDiff,Home & Kitchen,2024-01-12,2024-01-16,4,15,25.47,Lost,False,AG033,0.1544515306014946,0,MinorIssue | HighSellerRefundRate,Resolved
6186,28403,836,4848,ASIN000997,SAFE-T,NAM,Damaged,Books,2024-07-23,2024-07-26,3,3,199.52,Delivered,True,AG049,0.27311586594119325,0,MinorIssue | HighSellerRefundRate,Resolved
6187,28408,127,526,ASIN001714,SAFE-T,EU,RNOTR,Electronics,2023-10-08,2023-10-14,6,4,278.96,Returned,False,AG013,0.6101718623367242,1,RNOTR | Electronics,Resolved
6188,28410,114,3420,ASIN000660,OP,EU,MattDiff,Beauty,2023-09-25,2023-09-27,2,17,34.97,Delivered,False,AG007,0.4747795468099088,0,MinorIssue | NonReturnableCat,Resolved
6189,28414,228,1784,ASIN000018,SAFE-T,NAM,RNOTR,Beauty,2023-04-22,2023-04-27,5,4,0.0,Delivered,False,AG074,0.6351943761600423,1,RNOTR | NonReturnableCat,Resolved
6190,28417,163,3341,ASIN001767,SAFE-T,EU,Not As Described,Electronics,2024-02-04,2024-02-06,2,4,58.81,Delivered,True,AG065,0.3033283231272452,0,MinorIssue | Electronics,Resolved
6191,28419,728,4570,ASIN001974,SAFE-T,EU,Not As Described,Toys,2023-07-07,2023-07-10,3,4,71.59,Delivered,True,AG077,0.5326512943713976,1,MinorIssue | HighSellerRefundRate,Resolved
6192,28441,599,1228,ASIN000627,OTC,NAM,RNOTR,Apparel,2023-05-01,2023-05-07,6,7,4.66,Returned,True,AG020,0.27721942093172275,0,RNOTR | HighSellerRefundRate,Pending
6193,28442,183,2345,ASIN000262,SAFE-T,EU,Counterfeit,Apparel,2024-09-14,2024-09-18,4,5,12.65,Returned,True,AG076,0.30806484913919635,0,Counterfeit | HighSellerRefundRate,Resolved
6194,28445,829,4298,ASIN000334,SAFE-T,EU,DNOTR,Misc,2023-02-02,2023-02-09,7,4,54.72,Delivered,True,AG073,0.7884242881417896,1,DNOTR | NonReturnableCat,Pending
6195,28451,844,313,ASIN001311,SAFE-T,EU,RNOTR,Apparel,2024-04-05,2024-04-12,7,3,25.72,Delivered,True,AG069,0.5031604916126713,1,RNOTR | HighSellerRefundRate,Resolved
6196,28454,619,594,ASIN001508,SAFE-T,EU,RNOTR,Beauty,2023-12-20,2023-12-27,7,4,8.62,Delivered,True,AG065,0.7303555540908822,1,RNOTR | NonReturnableCat,Resolved
6197,28456,247,4540,ASIN001569,OP,NAM,Not As Described,Misc,2023-03-08,2023-03-13,5,12,0.0,Returned,True,AG064,0.26636332245613686,0,MinorIssue | NonReturnableCat,Resolved
6198,28457,964,612,ASIN000735,OP,NAM,MattDiff,Apparel,2023-12-16,2023-12-18,2,14,2.39,Delivered,True,AG026,0.17005513866578223,0,MinorIssue | HighSellerRefundRate,Resolved
6199,28464,38,2079,ASIN001646,OTC,NAM,Not As Described,Books,2024-04-09,2024-04-13,4,6,30.54,Lost,True,AG004,0.1546110366148881,0,MinorIssue | HighSellerRefundRate,Resolved
6200,28477,122,3893,ASIN001381,SAFE-T,EU,MattDiff,Electronics,2023-12-27,2023-12-29,2,5,17.69,Delivered,False,AG073,0.33788601168849675,0,MinorIssue | Electronics,Escalated
6201,28479,983,4298,ASIN000025,SAFE-T,NAM,RNOTR,Apparel,2023-11-07,2023-11-15,8,2,14.77,Delivered,True,AG079,0.5137892594521919,1,RNOTR | HighSellerRefundRate,Resolved
6202,28484,379,3455,ASIN001153,OTC,EU,MattDiff,Electronics,2024-10-14,2024-10-17,3,6,42.31,Delivered,True,AG005,0.3204206738902485,0,MinorIssue | Electronics,Resolved
6203,28494,300,1556,ASIN001209,SAFE-T,NAM,Not As Described,Electronics,2023-05-19,2023-05-24,5,4,86.69,Returned,False,AG048,0.5174148039275662,1,MinorIssue | Electronics,Escalated
6204,28511,971,1901,ASIN001010,OP,EU,Not As Described,Electronics,2024-09-11,2024-09-16,5,17,210.54,Lost,True,AG033,0.4286933166855453,0,MinorIssue | Electronics,Resolved
6205,28513,695,3839,ASIN001331,OTC,NAM,RNOTR,Electronics,2023-11-24,2023-12-01,7,6,88.95,Returned,True,AG028,0.5297852155204802,1,RNOTR | Electronics,Resolved
6206,28518,745,1863,ASIN000871,SAFE-T,NAM,Not As Described,Beauty,2023-08-21,2023-08-26,5,4,49.8,Delivered,True,AG069,0.3544438202588207,0,MinorIssue | NonReturnableCat,Pending
6207,28519,92,4720,ASIN000769,SAFE-T,EU,RNOTR,Apparel,2023-11-21,2023-11-28,7,4,163.58,Delivered,False,AG076,0.7251002887008984,1,RNOTR | HighSellerRefundRate,Resolved
6208,28520,329,3865,ASIN001282,OTC,NAM,Wrong Item,Electronics,2023-10-19,2023-10-25,6,5,48.06,Delivered,False,AG075,0.687386253590312,1,WrongItem | Electronics,Resolved
6209,28528,77,740,ASIN000327,OTC,EU,Not As Described,Beauty,2024-09-25,2024-09-27,2,7,0.0,Delivered,False,AG070,0.2860361222592259,0,MinorIssue | NonReturnableCat,Pending
6210,28529,151,236,ASIN000051,OP,EU,Wrong Item,Apparel,2024-05-31,2024-06-05,5,12,110.97,Delivered,True,AG036,0.4107312037525771,0,WrongItem | HighSellerRefundRate,Resolved
6211,28530,142,4574,ASIN000116,SAFE-T,NAM,RNOTR,Electronics,2024-05-30,2024-06-04,5,5,875.12,Returned,False,AG054,0.6001598831751376,1,RNOTR | Electronics,Resolved
6212,28533,908,151,ASIN000331,OTC,NAM,Wrong Item,Books,2023-12-18,2023-12-23,5,6,103.52,Delivered,True,AG017,0.3994710830454024,0,WrongItem | HighSellerRefundRate,Resolved
6213,28539,497,1627,ASIN000983,SAFE-T,NAM,Damaged,Electronics,2024-05-17,2024-05-19,2,4,38.52,Returned,False,AG010,0.322892118847883,0,MinorIssue | Electronics,Resolved
6214,28541,805,2824,ASIN000512,OP,NAM,MattDiff,Misc,2023-05-22,2023-05-24,2,17,8.16,Returned,True,AG036,0.3611151423778336,0,MinorIssue | NonReturnableCat,Resolved
6215,28554,260,4455,ASIN000130,OTC,NAM,RNOTR,Home & Kitchen,2023-03-22,2023-03-27,5,8,163.37,Delivered,True,AG027,0.6156800441697775,1,RNOTR | HighSellerRefundRate,Resolved
6216,28557,679,3336,ASIN001872,SAFE-T,EU,RNOTR,Apparel,2023-09-15,2023-09-20,5,3,14.03,Delivered,False,AG078,0.5111617406680663,1,RNOTR | HighSellerRefundRate,Resolved
6217,28559,5,907,ASIN001001,OTC,NAM,RNOTR,Misc,2023-06-26,2023-07-01,5,6,0.0,Delivered,False,AG018,0.6104321138937562,1,RNOTR | NonReturnableCat,Resolved
6218,28560,648,2787,ASIN000856,SAFE-T,EU,Wrong Item,Electronics,2023-07-06,2023-07-11,5,4,15.91,Delivered,True,AG021,0.45746570852813806,0,WrongItem | Electronics,Resolved
6219,28562,502,2714,ASIN001525,OTC,NAM,Damaged,Home & Kitchen,2024-09-06,2024-09-08,2,6,42.28,Delivered,True,AG024,0.32192024331894753,0,MinorIssue | HighSellerRefundRate,Resolved
6220,28565,91,3057,ASIN001498,OTC,NAM,RNOTR,Electronics,2024-03-17,2024-03-22,5,8,21.0,Delivered,True,AG005,0.6509827258968877,1,RNOTR | Electronics,Resolved
6221,28569,189,3251,ASIN000732,SAFE-T,NAM,MattDiff,Apparel,2024-05-01,2024-05-04,3,3,7.81,Returned,True,AG001,0.1814647718997306,0,MinorIssue | HighSellerRefundRate,Pending
6222,28572,981,4705,ASIN000725,OP,NAM,MattDiff,Books,2024-04-17,2024-04-21,4,5,49.02,Delivered,True,AG029,0.15565449739530068,0,MinorIssue | HighSellerRefundRate,Resolved
6223,28574,383,4530,ASIN001860,SAFE-T,EU,MattDiff,Apparel,2023-05-14,2023-05-16,2,5,4.52,Delivered,True,AG050,0.15599890100064903,0,MinorIssue | HighSellerRefundRate,Resolved
6224,28576,322,1831,ASIN001210,SAFE-T,EU,Not As Described,Toys,2024-01-25,2024-01-30,5,5,114.95,Returned,True,AG010,0.5399815135776839,1,MinorIssue | HighSellerRefundRate,Resolved
6225,28581,426,187,ASIN000841,SAFE-T,NAM,RNOTR,Toys,2024-06-06,2024-06-11,5,2,39.92,Delivered,True,AG048,0.7550647014918677,1,RNOTR | HighSellerRefundRate,Resolved
6226,28583,61,490,ASIN001609,SAFE-T,NAM,Not As Described,Electronics,2024-04-26,2024-05-01,5,5,132.76,Returned,False,AG057,0.5248921263200792,1,MinorIssue | Electronics,Resolved
6227,28589,438,4311,ASIN001386,SAFE-T,EU,MattDiff,Apparel,2024-02-08,2024-02-11,3,4,25.27,Delivered,True,AG035,0.17760693504795974,0,MinorIssue | HighSellerRefundRate,Resolved
6228,28596,908,510,ASIN000716,SAFE-T,NAM,MattDiff,Electronics,2023-02-01,2023-02-05,4,4,36.27,Delivered,True,AG078,0.31569900610464763,0,MinorIssue | Electronics,Resolved
6229,28600,756,3192,ASIN000750,OTC,EU,DNOTR,Apparel,2024-02-03,2024-02-11,8,7,20.15,Delivered,True,AG018,0.5742942881012247,1,DNOTR | HighSellerRefundRate,Resolved
6230,28601,79,3294,ASIN000515,OTC,NAM,Not As Described,Beauty,2024-07-18,2024-07-23,5,7,6.85,Delivered,False,AG075,0.45078143902863566,0,MinorIssue | NonReturnableCat,Resolved
6231,28609,867,2473,ASIN000073,OP,NAM,Damaged,Electronics,2023-12-08,2023-12-10,2,6,48.29,Returned,True,AG029,0.31646683938346903,0,MinorIssue | Electronics,Escalated
6232,28611,925,1884,ASIN000347,SAFE-T,NAM,Not As Described,Electronics,2024-07-15,2024-07-19,4,4,10.46,Returned,False,AG030,0.4700946267047354,0,MinorIssue | Electronics,Pending
6233,28612,261,4612,ASIN000899,SAFE-T,EU,RNOTR,Toys,2023-07-31,2023-08-04,4,4,106.8,Returned,True,AG011,0.3678889766277731,0,RNOTR | HighSellerRefundRate,Resolved
6234,28614,435,2292,ASIN000841,OP,NAM,Counterfeit,Toys,2023-12-08,2023-12-12,4,11,42.06,Delivered,True,AG029,0.3111868183729987,0,Counterfeit | HighSellerRefundRate,Resolved
6235,28617,700,32,ASIN000175,OTC,NAM,MattDiff,Books,2024-05-13,2024-05-17,4,5,15.23,Delivered,False,AG009,0.17766863784439227,0,MinorIssue | HighSellerRefundRate,Resolved
6236,28620,381,4495,ASIN000830,OTC,NAM,MattDiff,Electronics,2023-09-18,2023-09-20,2,6,16.13,Returned,False,AG002,0.3305548733380712,0,MinorIssue | Electronics,Resolved
6237,28627,955,3294,ASIN001600,OP,NAM,Damaged,Toys,2024-03-26,2024-03-28,2,7,14.36,Delivered,False,AG064,0.1627621378306564,0,MinorIssue | HighSellerRefundRate,Resolved
6238,28634,327,2528,ASIN000573,SAFE-T,NAM,Wrong Item,Electronics,2023-10-06,2023-10-12,6,3,34.26,Delivered,False,AG071,0.46454335944721686,0,WrongItem | Electronics,Resolved
6239,28643,882,4870,ASIN001167,OTC,EU,Not As Described,Apparel,2023-06-09,2023-06-12,3,7,131.26,Returned,False,AG062,0.3578828485491746,0,MinorIssue | HighSellerRefundRate,Resolved
6240,28646,319,70,ASIN001206,OP,NAM,Wrong Item,Toys,2023-04-13,2023-04-19,6,12,147.93,Delivered,False,AG038,0.639365740212777,1,WrongItem | HighSellerRefundRate,Resolved
6241,28650,41,3978,ASIN000501,OTC,NAM,Wrong Item,Beauty,2023-09-23,2023-09-29,6,8,0.0,Delivered,False,AG066,0.41468419669642104,0,WrongItem | NonReturnableCat,Resolved
6242,28653,551,2667,ASIN001714,OTC,NAM,Not As Described,Electronics,2024-02-01,2024-02-05,4,7,99.69,Delivered,True,AG059,0.41681926248253975,0,MinorIssue | Electronics,Pending
6243,28657,362,2751,ASIN000169,SAFE-T,EU,Damaged,Home & Kitchen,2023-12-14,2023-12-18,4,6,83.49,Delivered,False,AG016,0.3786152464634275,0,MinorIssue | HighSellerRefundRate,Resolved
6244,28658,367,662,ASIN000509,OP,EU,Damaged,Electronics,2023-07-05,2023-07-08,3,19,33.33,Delivered,True,AG036,0.3395297433422879,0,MinorIssue | Electronics,Resolved
6245,28666,944,3980,ASIN001862,OTC,EU,Damaged,Apparel,2024-01-16,2024-01-18,2,7,25.72,Delivered,False,AG072,0.1862736653786907,0,MinorIssue | HighSellerRefundRate,Resolved
6246,28671,429,591,ASIN000153,OTC,NAM,Not As Described,Electronics,2023-07-29,2023-07-31,2,5,65.88,Delivered,False,AG075,0.3062879813646863,0,MinorIssue | Electronics,Escalated
6247,28676,348,4813,ASIN000433,OP,NAM,DNOTR,Toys,2024-03-28,2024-04-03,6,11,55.29,Delivered,True,AG068,0.5784892725465852,1,DNOTR | HighSellerRefundRate,Resolved
6248,28681,875,2155,ASIN000083,OTC,NAM,Not As Described,Electronics,2024-07-20,2024-07-24,4,7,4.77,Delivered,True,AG043,0.3347331639157255,0,MinorIssue | Electronics,Resolved
6249,28684,519,2687,ASIN001125,OTC,EU,DNOTR,Electronics,2024-06-03,2024-06-11,8,6,4.74,Lost,True,AG058,0.45948824736951144,0,DNOTR | Electronics,Resolved
6250,28694,587,4637,ASIN001494,SAFE-T,NAM,RNOTR,Apparel,2024-04-05,2024-04-10,5,3,22.84,Delivered,False,AG079,0.5198613060705014,1,RNOTR | HighSellerRefundRate,Resolved
6251,28712,93,4937,ASIN000868,SAFE-T,EU,Not As Described,Electronics,2023-10-28,2023-11-01,4,3,32.75,Delivered,False,AG061,0.33475507033418406,0,MinorIssue | Electronics,Resolved
6252,28722,490,815,ASIN001629,OP,EU,Wrong Item,Toys,2024-05-11,2024-05-15,4,7,112.12,Returned,True,AG068,0.4098325461404981,0,WrongItem | HighSellerRefundRate,Resolved
6253,28723,794,829,ASIN001295,SAFE-T,EU,DNOTR,Apparel,2023-02-15,2023-02-21,6,3,23.17,Delivered,True,AG078,0.551384411514038,1,DNOTR | HighSellerRefundRate,Resolved
6254,28726,961,4047,ASIN000465,OTC,NAM,MattDiff,Apparel,2023-05-04,2023-05-08,4,7,7.75,Returned,True,AG009,0.171003010608499,0,MinorIssue | HighSellerRefundRate,Resolved
6255,28735,311,2959,ASIN001631,OP,NAM,Damaged,Electronics,2024-01-26,2024-01-29,3,17,104.75,Delivered,True,AG019,0.4396291089772312,0,MinorIssue | Electronics,Resolved
6256,28740,279,911,ASIN000186,OP,EU,DNOTR,Beauty,2024-10-04,2024-10-10,6,12,0.0,Delivered,False,AG038,0.6760121036276614,1,DNOTR | NonReturnableCat,Resolved
6257,28743,387,795,ASIN001783,SAFE-T,NAM,MattDiff,Apparel,2024-01-14,2024-01-18,4,3,76.36,Returned,False,AG013,0.35202961132974453,0,MinorIssue | HighSellerRefundRate,Resolved
6258,28756,349,3839,ASIN001963,SAFE-T,NAM,Damaged,Toys,2024-06-14,2024-06-17,3,3,84.5,Delivered,True,AG077,0.2591282289649643,0,MinorIssue | HighSellerRefundRate,Resolved
6259,28759,912,1168,ASIN001474,OTC,NAM,MattDiff,Apparel,2023-06-27,2023-06-30,3,6,13.98,Delivered,False,AG042,0.1643137426723047,0,MinorIssue | HighSellerRefundRate,Pending
